MIR4449	progenitor
MIR4450	progenitor
MIR4451	progenitor
MIR4452	progenitor
MIR4453	progenitor
MIR4454	progenitor
MIR4455	progenitor
MIR4456	progenitor
MIR4457	progenitor
MIR4458	progenitor
MIR4460	progenitor
MIR4462	progenitor
MIR4463	progenitor
MIR4464	progenitor
MIR4465	progenitor
MIR4466	progenitor
MIR4467	progenitor
MIR4468	progenitor
MIR4469	progenitor
MIR4470	progenitor
MIR4471	progenitor
MIR4472-1	progenitor
MIR4472-2	progenitor
MIR4473	progenitor
MIR4474	progenitor
MIR4475	progenitor
MIR4476	progenitor
MIR4477A	progenitor
MIR4477B	progenitor
MIR4478	progenitor
MIR4479	progenitor
MIR4480	progenitor
MIR4481	progenitor
MIR4482	progenitor
MIR4483	progenitor
MIR4484	progenitor
MIR4485	progenitor
MIR4486	progenitor
MIR4487	progenitor
MIR4488	progenitor
MIR4489	progenitor
MIR4490	progenitor
MIR4491	progenitor
MIR4492	progenitor
MIR4493	progenitor
MIR4494	progenitor
MIR4495	progenitor
MIR4496	progenitor
MIR4497	progenitor
MIR4498	progenitor
MIR4499	progenitor
MIR4500	progenitor
MIR4501	progenitor
MIR4502	progenitor
MIR4503	progenitor
MIR4504	progenitor
MIR4505	progenitor
MIR4506	progenitor
MIR4507	progenitor
MIR4508	progenitor
MIR4509-1	progenitor
MIR4509-2	progenitor
MIR4509-3	progenitor
MIR4510	progenitor
MIR4511	progenitor
MIR4512	progenitor
MIR4513	progenitor
MIR4514	progenitor
MIR4515	progenitor
MIR4516	progenitor
MIR4517	progenitor
MIR4518	progenitor
MIR4519	progenitor
MIR4520-1	progenitor
MIR4520-2	progenitor
MIR4521	progenitor
MIR4522	progenitor
MIR4523	progenitor
MIR4524A	progenitor
MIR4524B	progenitor
MIR4525	progenitor
MIR4526	progenitor
MIR4527	progenitor
MIR4528	progenitor
MIR4529	progenitor
MIR4530	progenitor
MIR4531	progenitor
MIR4533	progenitor
MIR4534	progenitor
MIR4535	progenitor
MIR4536-1	progenitor
MIR4536-2	progenitor
MIR4537	progenitor
MIR4538	progenitor
MIR4539	progenitor
MIR4540	progenitor
MIR4632	progenitor
MIR4633	progenitor
MIR4634	progenitor
MIR4635	progenitor
MIR4636	progenitor
MIR4637	progenitor
MIR4638	progenitor
MIR4639	progenitor
MIR4640	progenitor
MIR4641	progenitor
MIR4642	progenitor
MIR4643	progenitor
MIR4644	progenitor
MIR4645	progenitor
MIR4646	progenitor
MIR4647	progenitor
MIR4648	progenitor
MIR4649	progenitor
MIR4650-1	progenitor
MIR4650-2	progenitor
MIR4651	progenitor
MIR4652	progenitor
MIR4653	progenitor
MIR4654	progenitor
MIR4655	progenitor
MIR4656	progenitor
MIR4657	progenitor
MIR4658	progenitor
MIR4659A	progenitor
MIR4659B	progenitor
MIR4660	progenitor
MIR4661	progenitor
MIR4662A	progenitor
MIR4662B	progenitor
MIR4663	progenitor
MIR4664	progenitor
MIR4665	progenitor
MIR4666A	progenitor
MIR4666B	progenitor
MIR4667	progenitor
MIR4668	progenitor
MIR4669	progenitor
MIR4670	progenitor
MIR4671	progenitor
MIR4672	progenitor
MIR4673	progenitor
MIR4674	progenitor
MIR4675	progenitor
MIR4676	progenitor
MIR4677	progenitor
MIR4678	progenitor
MIR4679-1	progenitor
MIR4679-2	progenitor
MIR4680	progenitor
MIR4681	progenitor
MIR4682	progenitor
MIR4683	progenitor
MIR4684	progenitor
MIR4685	progenitor
MIR4686	progenitor
MIR4687	progenitor
MIR4688	progenitor
MIR4689	progenitor
MIR4690	progenitor
MIR4691	progenitor
MIR4692	progenitor
MIR4693	progenitor
MIR4694	progenitor
MIR4695	progenitor
MIR4696	progenitor
MIR4697	progenitor
MIR4698	progenitor
MIR4699	progenitor
MIR4700	progenitor
MIR4701	progenitor
MIR4703	progenitor
MIR4704	progenitor
MIR4705	progenitor
MIR4706	progenitor
MIR4707	progenitor
MIR4708	progenitor
MIR4709	progenitor
MIR4710	progenitor
MIR4711	progenitor
MIR4712	progenitor
MIR4713	progenitor
MIR4714	progenitor
MIR4715	progenitor
MIR4716	progenitor
MIR4717	progenitor
MIR4718	progenitor
MIR4719	progenitor
MIR4720	progenitor
MIR4721	progenitor
MIR4722	progenitor
MIR4723	progenitor
MIR4724	progenitor
MIR4725	progenitor
MIR4726	progenitor
MIR4727	progenitor
MIR4728	progenitor
MIR4729	progenitor
MIR4730	progenitor
MIR4731	progenitor
MIR4732	progenitor
MIR4733	progenitor
MIR4734	progenitor
MIR4735	progenitor
MIR4736	progenitor
MIR4737	progenitor
MIR4738	progenitor
MIR4739	progenitor
MIR4740	progenitor
MIR4741	progenitor
MIR4742	progenitor
MIR4743	progenitor
MIR4744	progenitor
MIR4745	progenitor
MIR4746	progenitor
MIR4747	progenitor
MIR4748	progenitor
MIR4749	progenitor
MIR4750	progenitor
MIR4751	progenitor
MIR4752	progenitor
MIR4753	progenitor
MIR4754	progenitor
MIR4755	progenitor
MIR4756	progenitor
MIR4757	progenitor
MIR4758	progenitor
MIR4759	progenitor
MIR4760	progenitor
MIR4761	progenitor
MIR4762	progenitor
MIR4763	progenitor
MIR4764	progenitor
MIR4765	progenitor
MIR4766	progenitor
MIR4767	progenitor
MIR4768	progenitor
MIR4769	progenitor
MIR4770	progenitor
MIR4771-1	progenitor
MIR4771-2	progenitor
MIR4772	progenitor
MIR4773-1	progenitor
MIR4773-2	progenitor
MIR4774	progenitor
MIR4775	progenitor
MIR4776-1	progenitor
MIR4776-2	progenitor
MIR4777	progenitor
MIR4778	progenitor
MIR4779	progenitor
MIR4780	progenitor
MIR4781	progenitor
MIR4782	progenitor
MIR4783	progenitor
MIR4784	progenitor
MIR4785	progenitor
MIR4786	progenitor
MIR4787	progenitor
MIR4788	progenitor
MIR4789	progenitor
MIR4790	progenitor
MIR4791	progenitor
MIR4793	progenitor
MIR4794	progenitor
MIR4795	progenitor
MIR4796	progenitor
MIR4797	progenitor
MIR4798	progenitor
MIR4799	progenitor
MIR4800	progenitor
MIR4801	progenitor
MIR4802	progenitor
MIR4803	progenitor
MIR4804	progenitor
MIR4999	progenitor
MIR5000	progenitor
MIR5001	progenitor
MIR5002	progenitor
MIR5003	progenitor
MIR5004	progenitor
MIR5006	progenitor
MIR5007	progenitor
MIR5008	progenitor
MIR5009	progenitor
MIR5010	progenitor
MIR5011	progenitor
MIR5047	progenitor
MIR5087	progenitor
MIR5088	progenitor
MIR5089	progenitor
MIR5090	progenitor
MIR5091	progenitor
MIR5092	progenitor
MIR5093	progenitor
MIR5094	progenitor
MIR5100	progenitor
MIR5186	progenitor
MIR5187	progenitor
MIR5188	progenitor
MIR5189	progenitor
MIR5190	progenitor
MIR5191	progenitor
MIR5192	progenitor
MIR5193	progenitor
MIR5194	progenitor
MIR5195	progenitor
MIR5196	progenitor
MIR5197	progenitor
MIR5571	progenitor
MIR5572	progenitor
MIR5579	progenitor
MIR5580	progenitor
MIR5581	progenitor
MIR5582	progenitor
MIR5583-1	progenitor
MIR5583-2	progenitor
MIR5584	progenitor
MIR5585	progenitor
MIR5586	progenitor
MIR5587	progenitor
MIR5588	progenitor
MIR5589	progenitor
MIR5590	progenitor
MIR5591	progenitor
MIR5680	progenitor
MIR5681A	progenitor
MIR5681B	progenitor
MIR5682	progenitor
MIR5683	progenitor
MIR5684	progenitor
MIR5685	progenitor
MIR5687	progenitor
MIR5688	progenitor
MIR5689	progenitor
MIR5690	progenitor
MIR5691	progenitor
MIR5692A1	progenitor
MIR5692A2	progenitor
MIR5692B	progenitor
MIR5692C1	progenitor
MIR5692C2	progenitor
MIR5693	progenitor
MIR5694	progenitor
MIR5695	progenitor
MIR5696	progenitor
MIR5697	progenitor
MIR5698	progenitor
MIR5699	progenitor
MIR5700	progenitor
MIR5701-1	progenitor
MIR5701-2	progenitor
MIR5701-3	progenitor
MIR5702	progenitor
MIR5703	progenitor
MIR5704	progenitor
MIR5705	progenitor
MIR5706	progenitor
MIR5707	progenitor
MIR5708	progenitor
MIR5739	progenitor
MIR5787	progenitor
MIR6068	progenitor
MIR6069	progenitor
MIR6070	progenitor
MIR6071	progenitor
MIR6072	progenitor
MIR6073	progenitor
MIR6074	progenitor
MIR6075	progenitor
MIR6076	progenitor
MIR6077	progenitor
MIR6078	progenitor
MIR6079	progenitor
MIR6080	progenitor
MIR6081	progenitor
MIR6082	progenitor
MIR6083	progenitor
MIR6084	progenitor
MIR6085	progenitor
MIR6086	progenitor
MIR6088	progenitor
MIR6089	progenitor
MIR6090	progenitor
MIR6124	progenitor
MIR6125	progenitor
MIR6126	progenitor
MIR6127	progenitor
MIR6128	progenitor
MIR6129	progenitor
MIR6130	progenitor
MIR6131	progenitor
MIR6132	progenitor
MIR6133	progenitor
MIR6134	progenitor
MIR6165	progenitor
MIR6499	progenitor
MIR6500	progenitor
MIR6501	progenitor
MIR6502	progenitor
MIR6503	progenitor
MIR6504	progenitor
MIR6505	progenitor
MIR6506	progenitor
MIR6507	progenitor
MIR6508	progenitor
MIR6509	progenitor
MIR6510	progenitor
MIR6511A1	progenitor
MIR6511A2	progenitor
MIR6511A3	progenitor
MIR6511A4	progenitor
MIR6511B1	progenitor
MIR6511B2	progenitor
MIR6512	progenitor
MIR6513	progenitor
MIR6514	progenitor
MIR6515	progenitor
MIR6516	progenitor
MIR6715A	progenitor
MIR6715B	progenitor
MIR6716	progenitor
MIR6717	progenitor
MIR6718	progenitor
MIR6719	progenitor
MIR6720	progenitor
MIR6721	progenitor
MIR6722	progenitor
MIR6724-1	progenitor
MIR6724-2	progenitor
MIR6724-3	progenitor
MIR6724-4	progenitor
MIR6726	progenitor
MIR6727	progenitor
MIR6728	progenitor
MIR6729	progenitor
MIR6730	progenitor
MIR6731	progenitor
MIR6732	progenitor
MIR6733	progenitor
MIR6734	progenitor
MIR6735	progenitor
MIR6736	progenitor
MIR6737	progenitor
MIR6738	progenitor
MIR6739	progenitor
MIR6740	progenitor
MIR6741	progenitor
MIR6742	progenitor
MIR6743	progenitor
MIR6744	progenitor
MIR6745	progenitor
MIR6746	progenitor
MIR6747	progenitor
MIR6748	progenitor
MIR6749	progenitor
MIR6750	progenitor
MIR6751	progenitor
MIR6752	progenitor
MIR6753	progenitor
MIR6754	progenitor
MIR6755	progenitor
MIR6756	progenitor
MIR6757	progenitor
MIR6758	progenitor
MIR6759	progenitor
MIR6760	progenitor
MIR6761	progenitor
MIR6762	progenitor
MIR6763	progenitor
MIR6764	progenitor
MIR6765	progenitor
MIR6766	progenitor
MIR6767	progenitor
MIR6768	progenitor
MIR6769A	progenitor
MIR6769B	progenitor
MIR6770-1	progenitor
MIR6770-2	progenitor
MIR6770-3	progenitor
MIR6771	progenitor
MIR6772	progenitor
MIR6773	progenitor
MIR6774	progenitor
MIR6775	progenitor
MIR6776	progenitor
MIR6777	progenitor
MIR6778	progenitor
MIR6779	progenitor
MIR6780A	progenitor
MIR6780B	progenitor
MIR6781	progenitor
MIR6782	progenitor
MIR6783	progenitor
MIR6784	progenitor
MIR6785	progenitor
MIR6786	progenitor
MIR6787	progenitor
MIR6788	progenitor
MIR6789	progenitor
MIR6790	progenitor
MIR6791	progenitor
MIR6792	progenitor
MIR6793	progenitor
MIR6794	progenitor
MIR6795	progenitor
MIR6796	progenitor
MIR6797	progenitor
MIR6798	progenitor
MIR6799	progenitor
MIR6800	progenitor
MIR6801	progenitor
MIR6802	progenitor
MIR6803	progenitor
MIR6804	progenitor
MIR6805	progenitor
MIR6806	progenitor
MIR6807	progenitor
MIR6808	progenitor
MIR6809	progenitor
MIR6810	progenitor
MIR6811	progenitor
MIR6812	progenitor
MIR6813	progenitor
MIR6814	progenitor
MIR6815	progenitor
MIR6816	progenitor
MIR6817	progenitor
MIR6818	progenitor
MIR6819	progenitor
MIR6820	progenitor
MIR6821	progenitor
MIR6822	progenitor
MIR6823	progenitor
MIR6824	progenitor
MIR6825	progenitor
MIR6826	progenitor
MIR6827	progenitor
MIR6828	progenitor
MIR6829	progenitor
MIR6830	progenitor
MIR6831	progenitor
MIR6832	progenitor
MIR6833	progenitor
MIR6834	progenitor
MIR6835	progenitor
MIR6836	progenitor
MIR6837	progenitor
MIR6838	progenitor
MIR6839	progenitor
MIR6840	progenitor
MIR6841	progenitor
MIR6842	progenitor
MIR6843	progenitor
MIR6844	progenitor
MIR6845	progenitor
MIR6846	progenitor
MIR6847	progenitor
MIR6848	progenitor
MIR6849	progenitor
MIR6850	progenitor
MIR6851	progenitor
MIR6852	progenitor
MIR6853	progenitor
MIR6854	progenitor
MIR6855	progenitor
MIR6856	progenitor
MIR6857	progenitor
MIR6858	progenitor
MIR6859-1	progenitor
MIR6859-2	progenitor
MIR6859-3	progenitor
MIR6859-4	progenitor
MIR6860	progenitor
MIR6861	progenitor
MIR6862-1	progenitor
MIR6862-2	progenitor
MIR6863	progenitor
MIR6864	progenitor
MIR6865	progenitor
MIR6866	progenitor
MIR6867	progenitor
MIR6868	progenitor
MIR6869	progenitor
MIR6870	progenitor
MIR6871	progenitor
MIR6872	progenitor
MIR6873	progenitor
MIR6874	progenitor
MIR6875	progenitor
MIR6876	progenitor
MIR6877	progenitor
MIR6878	progenitor
MIR6879	progenitor
MIR6880	progenitor
MIR6881	progenitor
MIR6882	progenitor
MIR6883	progenitor
MIR6884	progenitor
MIR6885	progenitor
MIR6886	progenitor
MIR6887	progenitor
MIR6888	progenitor
MIR6889	progenitor
MIR6890	progenitor
MIR6891	progenitor
MIR6892	progenitor
MIR6893	progenitor
MIR6894	progenitor
MIR6895	progenitor
MIR7106	progenitor
MIR7107	progenitor
MIR7108	progenitor
MIR7109	progenitor
MIR7110	progenitor
MIR7111	progenitor
MIR7112	progenitor
MIR7113	progenitor
MIR7114	progenitor
MIR7150	progenitor
MIR7151	progenitor
MIR7152	progenitor
MIR7153	progenitor
MIR7154	progenitor
MIR7155	progenitor
MIR7156	progenitor
MIR7157	progenitor
MIR7158	progenitor
MIR7159	progenitor
MIR7160	progenitor
MIR7161	progenitor
MIR7162	progenitor
MIR7515	progenitor
MIR7702	progenitor
MIR7703	progenitor
MIR7704	progenitor
MIR7705	progenitor
MIR7706	progenitor
MIR7843	progenitor
MIR7844	progenitor
MIR7845	progenitor
MIR7846	progenitor
MIR7847	progenitor
MIR7848	progenitor
MIR7849	progenitor
MIR7850	progenitor
MIR7851	progenitor
MIR7852	progenitor
MIR7853	progenitor
MIR7854	progenitor
MIR7855	progenitor
MIR7856	progenitor
MIR7973-1	progenitor
MIR7973-2	progenitor
MIR7974	progenitor
MIR7975	progenitor
MIR7976	progenitor
MIR7977	progenitor
MIR7978	progenitor
MIR8052	progenitor
MIR8053	progenitor
MIR8054	progenitor
MIR8055	progenitor
MIR8056	progenitor
MIR8057	progenitor
MIR8058	progenitor
MIR8059	progenitor
MIR8060	progenitor
MIR8061	progenitor
MIR8062	progenitor
MIR8063	progenitor
MIR8064	progenitor
MIR8065	progenitor
MIR8066	progenitor
MIR8067	progenitor
MIR8068	progenitor
MIR8069-1	progenitor
MIR8069-2	progenitor
MIR8070	progenitor
MIR8071-1	progenitor
MIR8071-2	progenitor
MIR8072	progenitor
MIR8073	progenitor
MIR8074	progenitor
MIR8075	progenitor
MIR8076	progenitor
MIR8077	progenitor
MIR8078	progenitor
MIR8079	progenitor
MIR8080	progenitor
MIR8081	progenitor
MIR8082	progenitor
MIR8083	progenitor
MIR8084	progenitor
MIR8085	progenitor
MIR8086	progenitor
MIR8087	progenitor
MIR8088	progenitor
MIR8089	progenitor
MIR8485	progenitor
MIR9500	progenitor
MIRLET7A1	progenitor
MIRLET7A2	progenitor
MIRLET7A3	progenitor
MIRLET7B	progenitor
MIRLET7C	progenitor
MIRLET7D	progenitor
MIRLET7E	progenitor
MIRLET7F1	progenitor
MIRLET7F2	progenitor
MIRLET7G	progenitor
MIRLET7I	progenitor
MOB3B	progenitor
MOCS2	progenitor
MOGAT1	progenitor
MOGS	progenitor
MPDU1	progenitor
MRPS26	progenitor
MSH4	progenitor
MTHFS	progenitor
NADSYN1	progenitor
NAE1	progenitor
NECAB3	progenitor
NEDD8-MDP1	progenitor
NEUROD1	progenitor
NEUROG2	progenitor
NEUROG3	progenitor
NKX2-2	progenitor
NKX6-1	progenitor
NMRK1	progenitor
NMU	progenitor
NOB1	progenitor
NOTCH1	progenitor
NPPA	progenitor
NR5A2	progenitor
NSUN2	progenitor
NTS	progenitor
NUP98	progenitor
OCA2	progenitor
OLIG2	progenitor
ONECUT3	progenitor
PAX4	progenitor
PCOLCE	progenitor
PCSK1N	progenitor
PCSK2	progenitor
PCSK5	progenitor
PCSK6	progenitor
PCSK9	progenitor
PDX1	progenitor
PGA3	progenitor
PGA4	progenitor
PGA5	progenitor
PIGX	progenitor
PIGZ	progenitor
PIP4K2A	progenitor
PLA2G4C	progenitor
PLD3	progenitor
PMM2	progenitor
PMPCB	progenitor
POLR1A	progenitor
POLR1D	progenitor
POLR2B	progenitor
POP4	progenitor
POU3F4	progenitor
PPHLN1	progenitor
PROC	progenitor
PROK2	progenitor
PROZ	progenitor
PSEN2	progenitor
PSENEN	progenitor
PTF1A	progenitor
PYCR3	progenitor
RASD1	progenitor
RBPJ	progenitor
REST	progenitor
RFT1	progenitor
RLN3	progenitor
RNA5-8S1	progenitor
RNA5-8S2	progenitor
RNA5-8S3	progenitor
RNA5-8SN1	progenitor
RNA5-8SN2	progenitor
RNA5-8SN3	progenitor
RNA5-8SN4	progenitor
RNA5-8SN5	progenitor
RNA5-8SP8	progenitor
RNA5-8SP9	progenitor
RNA5-8SP10	progenitor
RNA18S1	progenitor
RNA18S2	progenitor
RNA18S3	progenitor
RNA18SN1	progenitor
RNA18SN2	progenitor
RNA18SN3	progenitor
RNA18SN4	progenitor
RNA18SN5	progenitor
RNA18SP3	progenitor
RNA18SP4	progenitor
RNA18SP5	progenitor
RNA28S1	progenitor
RNA28S2	progenitor
RNA28S3	progenitor
RNA28SN1	progenitor
RNA28SN2	progenitor
RNA28SN3	progenitor
RNA28SN4	progenitor
RNA28SN5	progenitor
RNA45S1	progenitor
RNA45S2	progenitor
RNA45S3	progenitor
RNA45SN1	progenitor
RNA45SN2	progenitor
RNA45SN3	progenitor
RNA45SN4	progenitor
RNA45SN5	progenitor
RNR1	progenitor
RNR2	progenitor
RNR3	progenitor
RNR4	progenitor
RNR5	progenitor
RNU2-1	progenitor
RPL10A	progenitor
RPP21	progenitor
RPPH1	progenitor
RPSA	progenitor
SARS2	progenitor
SCEL	progenitor
SENP1	progenitor
SENP3	progenitor
SENP5	progenitor
SENP6	progenitor
SENP7	progenitor
SENP8	progenitor
SHH	progenitor
SI	progenitor
SLC38A1	progenitor
SMAD5	progenitor
SNORD3A	progenitor
SNORD61	progenitor
SNORD87	progenitor
SNORD107	progenitor
SNRPA	progenitor
SNRPC	progenitor
SNRPG	progenitor
SORCS3	progenitor
SRD5A3	progenitor
SSB	progenitor
STS	progenitor
SUCNR1	progenitor
TGM3	progenitor
THOP1	progenitor
TMEM59	progenitor
TMPRSS15	progenitor
TOMM34	progenitor
TOMM40	progenitor
TOMM70	progenitor
TRMT10C	progenitor
TSEN15	progenitor
TSEN34	progenitor
TSEN54	progenitor
TSHZ3	progenitor, smooth muscle cell
UBA3	progenitor
UBE2L3	progenitor
USP1	progenitor
USP9Y	progenitor
USP14	progenitor
USP48	progenitor
XK	progenitor
XKR3	progenitor
XKRY	progenitor
XKRY2	progenitor
ZBTB7B	progenitor
MSMB	prostate gland cell secretes seminal fluid
SCGB1D1	prostate gland cell secretes seminal fluid
SCGB1D2	prostate gland cell secretes seminal fluid
GRID2	purkinje cells
GRID2IP	purkinje cells
PPP1R17	purkinje cells
TNFRSF18	regulatory t cell
AMY1A	salivary gland mucous cell
AMY1B	salivary gland mucous cell
AMY1C	salivary gland mucous cell
AMY2B	salivary gland mucous cell
CA6	salivary gland mucous cell
DNASE2B	salivary gland mucous cell
ELF5	salivary gland mucous cell
GPR39	salivary gland mucous cell
LIFR	salivary gland mucous cell
PLAG1	salivary gland mucous cell
MPZ	schwann cell
NF2	schwann cell
NINJ1	schwann cell
NINJ2	schwann cell
PRX	schwann cell
AWAT1	sebaceous gland cell sebum secretion
KRT17	sebaceous gland cell sebum secretion
CYP4F8	seminal vesicle cell
KLK3	seminal vesicle cell
CNGB3	sensory transducer cells
FATE1	sertoli cell in testis, spermatocyte, spermatogonium cell
PHF7	sertoli cell in testis
PRSS55	sertoli cell in testis
TCAM1P	sertoli cell in testis
TES	sertoli cell in testis
USP26	sertoli cell in testis
CACNA1S	skeletal muscle cell
CASQ1	skeletal muscle cell
CASQ2	skeletal muscle cell
ENO3	skeletal muscle cell
MSTN	skeletal muscle cell
MYOZ2	skeletal muscle cell
PHIP	skeletal muscle cell
SOX6	skeletal muscle cell
ZBTB42	skeletal muscle cell
ADAMTS7	smooth muscle cell
ARHGAP42	smooth muscle cell
ARHGEF15	smooth muscle cell
BCAR1	smooth muscle cell
GPBP1	smooth muscle cell
GPR180	smooth muscle cell
GRP	smooth muscle cell
GRPR	smooth muscle cell
HEXIM1	smooth muscle cell
HSPG2	smooth muscle cell
KCNB2	smooth muscle cell
MGP	smooth muscle cell
MRTFA	smooth muscle cell
MYOCD	smooth muscle cell
NPSR1	smooth muscle cell
PDE1C	smooth muscle cell
PODN	smooth muscle cell
PRDM6	smooth muscle cell
RBPMS2	smooth muscle cell
S100A13	smooth muscle cell
SMTN	smooth muscle cell
TAC1	smooth muscle cell
TAGLN	smooth muscle cell
YWHAG	smooth muscle cell
ACTRT1	spermatid
ACTRT2	spermatid
CCDC65	spermatid, spermatocyte
CDY1	spermatid
CDY1B	spermatid
CDY2A	spermatid
CDY2B	spermatid
CPEB2	spermatid
CYLC1	spermatid
DYDC1	spermatid
FHL5	spermatid
HILS1	spermatid
KLC3	spermatid
MBD3L1	spermatid
NASP	spermatid, spermatocyte
RNF32	spermatid, spermatocyte
SPACA1	spermatid
TBATA	spermatid
TEKT1	spermatid, spermatocyte
TNP1	spermatid
TRIM69	spermatid
CTCFL	spermatocyte
KLHDC3	spermatocyte
PRSS42	spermatocyte
RBMXL2	spermatocyte
SLC25A31	spermatocyte
SLC26A8	spermatocyte
TEX15	spermatocyte
DAZ1	spermatogonium cell
DAZ2	spermatogonium cell
DAZ3	spermatogonium cell
DAZ4	spermatogonium cell
DCTN1	spindle neurons
LGALS7	stratified squamous epithelium
LGALS7B	stratified squamous epithelium
GNAT3	taste receptor cell of taste bud
REEP2	taste receptor cell of taste bud
TAS1R1	taste receptor cell of taste bud
TAS2R1	taste receptor cell of taste bud
TAS2R3	taste receptor cell of taste bud
TAS2R4	taste receptor cell of taste bud
TAS2R5	taste receptor cell of taste bud
TAS2R7	taste receptor cell of taste bud
TAS2R8	taste receptor cell of taste bud
TAS2R9	taste receptor cell of taste bud
TAS2R10	taste receptor cell of taste bud
TAS2R13	taste receptor cell of taste bud
TAS2R14	taste receptor cell of taste bud
TAS2R16	taste receptor cell of taste bud
TAS2R20	taste receptor cell of taste bud
TAS2R31	taste receptor cell of taste bud
TAS2R39	taste receptor cell of taste bud
TAS2R40	taste receptor cell of taste bud
TAS2R41	taste receptor cell of taste bud
TAS2R43	taste receptor cell of taste bud
TAS2R46	taste receptor cell of taste bud
TAS2R50	taste receptor cell of taste bud
TAS2R60	taste receptor cell of taste bud
FSHR	theca interna cell of ovarian follicle secreting estrogen
GNRH2	theca interna cell of ovarian follicle secreting estrogen
PROKR1	theca interna cell of ovarian follicle secreting estrogen
SLC14A2	urinary epithelium cell
BYSL	uterus endometrium cell
PAEP	uterus endometrium cell
KRT2	wet stratified barrier epithelial cells
KRT3	wet stratified barrier epithelial cells
KRT4	wet stratified barrier epithelial cells
KRT5	wet stratified barrier epithelial cells
KRT6A	wet stratified barrier epithelial cells
KRT6B	wet stratified barrier epithelial cells
KRT7	wet stratified barrier epithelial cells
KRT72	wet stratified barrier epithelial cells
